p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
3.904112597449422e-36,0.23931852354926952,0.899,0.527,8.04091030570683e-32,1,Stmn2
5.8450940925038337e-36,0.2623735854613758,0.817,0.471,1.2038555792920896e-31,1,Gap43
1.2259338322357747e-35,0.330209574474406,0.955,0.757,2.5249333208728016e-31,1,Ralyl
2.0398595694294557e-35,0.23631281454009168,0.978,0.722,4.201294769196907e-31,1,Snhg14
3.041827047764624e-35,0.27760317793695766,0.787,0.436,6.26494698757602e-31,1,Elavl2
7.915475920993871e-35,0.3104784420766842,0.66,0.275,1.630271420687898e-30,1,Grin2a
1.993060910030566e-34,0.2120251345558839,0.866,0.527,4.104908250298954e-30,1,Snrpn
4.5771222403638655e-34,0.2514080812866363,0.578,0.189,9.427040966253417e-30,1,Slc35f4
1.4442793736864879e-33,0.24929215422243822,0.828,0.504,2.9746377980446905e-29,1,Ryr2
1.760570455825541e-33,0.31061029722774547,0.937,0.674,3.6260709108182847e-29,1,Lingo2
4.94578198516601e-33,0.1881897134159063,0.989,0.744,1.0186332576647914e-28,1,Rian
5.444381104944188e-33,0.2633133282207919,0.951,0.627,1.1213247323743049e-28,1,Dpp10
7.220727393818048e-33,0.2081601399390426,0.993,0.765,1.4871810140307652e-28,1,Cadps
2.506491369655145e-32,0.21705926084630867,0.765,0.428,5.162369624941737e-28,1,Xkr6
3.518862923519319e-32,0.2866761704093582,0.552,0.223,7.2474500772803895e-28,1,Cntnap4
6.593792291254602e-32,0.2716648300996902,0.817,0.408,1.3580574603067977e-27,1,Galnt13
3.552350950578098e-31,0.2737892709104029,0.698,0.304,7.31642201781065e-27,1,Spock3
1.0620383293434188e-30,0.2674984798719706,0.974,0.804,2.1873741431157053e-26,1,Ube3a
2.255042840559747e-30,0.2227624454521142,0.974,0.723,4.644486234416855e-26,1,Tenm2
6.258572598677008e-30,0.25460498363496564,0.362,0.098,1.2890156124235166e-25,1,Klhl1
1.694098583341598e-29,0.26561404310093206,0.963,0.816,3.4891654422503557e-25,1,Grid2
2.6334397116147117e-29,0.25843239313472977,0.858,0.498,5.42383243004166e-25,1,Nrg3os
3.5509374266398754e-29,0.2953578454411626,0.884,0.601,7.3135107239074875e-25,1,Dcc
3.868226321678828e-29,0.28749308868553536,0.731,0.406,7.9669989321297145e-25,1,Nkain3
6.104089763748649e-29,0.255994700954858,0.631,0.311,1.2571983277416716e-24,1,Nyap2
1.2167718055715475e-28,0.18558561960650188,0.993,0.845,2.5060632107551593e-24,1,Ank3
2.8517494444354736e-28,0.23021210346140536,0.407,0.115,5.8734631557593014e-24,1,B230217J21Rik
