p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
2.048245496784237e-18,0.2446464015396769,0.62,0.325,4.34002738313612e-14,1,Susd4
2.0877739354990232e-18,0.35689350053090163,0.675,0.325,4.42378419192888e-14,1,Cntnap5b
2.1755016987988347e-18,0.2146604235893288,0.94,0.754,4.6096705495848506e-14,1,Dpp6
2.7251690577014455e-18,0.30892929629162635,0.91,0.707,5.774360716363593e-14,1,Ncam2
3.799326038003832e-18,0.21253635560047784,0.84,0.487,8.05039194192632e-14,1,Dpysl3
4.196489045742508e-18,0.23125570005820248,0.625,0.282,8.8919406390238e-14,1,Vsnl1
4.21287315027505e-18,0.22621135659018168,0.72,0.364,8.926656918117803e-14,1,Epb41l1
4.4359304108868734e-18,0.25903527138150495,0.805,0.496,9.399292947628196e-14,1,Prkcb
4.4554038530324914e-18,0.21875694361904452,0.96,0.808,9.440555224190546e-14,1,Ccser1
5.1192542923042135e-18,0.20275619389695101,0.69,0.371,1.0847187919963397e-13,1,Asxl3
5.215026539424176e-18,0.31125228459852716,0.85,0.595,1.1050119734385887e-13,1,Pde4b
5.933288567329801e-18,0.4986099067816644,0.625,0.356,1.2572045145315116e-13,1,Nxph1
6.005648612934062e-18,0.29691453428830955,0.645,0.312,1.2725368845945983e-13,1,Thsd7b
9.628290575374449e-18,0.20448273235103712,0.61,0.284,2.0401384900160921e-13,1,Bend6
1.2067413075917498e-17,0.3331587594903569,0.95,0.748,2.5569641566561587e-13,1,Lsamp
1.5028069638790542e-17,0.2621909582617581,0.87,0.506,3.184297675763328e-13,1,Grm7
1.7908455754419157e-17,0.24979813138574136,0.955,0.683,3.794622689803875e-13,1,Grid2
1.8804129182942665e-17,0.23216214980290759,0.655,0.36,3.984406932573721e-13,1,Cobl
1.9007443133678078e-17,0.2705246926220167,0.69,0.347,4.027487125595048e-13,1,Cacng4
3.058367068546808e-17,0.4608629061094797,0.465,0.151,6.480373981543832e-13,1,Gm32647
4.157332597195746e-17,0.2144005275937092,0.755,0.364,8.808972040198066e-13,1,Srrm3
4.6594592117482125e-17,0.2235320015869932,0.54,0.239,9.872928123773288e-13,1,Rnf112
5.0570651569529954e-17,0.22573091166200587,0.885,0.616,1.0715415361067701e-12,1,Csmd2
5.0774550359605514e-17,0.34905330045008565,0.645,0.362,1.0758619475696813e-12,1,9530059O14Rik
5.3474860941012696e-17,0.27995705767825063,0.7,0.312,1.133078828479118e-12,1,Nell1
5.3482269881291626e-17,0.20581758997160382,0.865,0.545,1.1332358165146883e-12,1,Sgip1
6.05497377911682e-17,0.2158214657240018,0.785,0.489,1.2829883940570632e-12,1,Ksr2
6.733275876908056e-17,0.3180898697518021,0.57,0.3,1.426713825558048e-12,1,Prox1
8.535651064372215e-17,0.4595963676806566,0.435,0.183,1.8086191040298288e-12,1,Dscaml1
1.0513856095321124e-16,0.22324770570050012,0.615,0.278,2.227780968037593e-12,1,Ptprr
1.1144352173537253e-16,0.2082770068505458,0.535,0.224,2.3613767820508087e-12,1,Rasgrf1
1.2294337502109729e-16,0.21265617800342462,0.85,0.649,2.6050471733220303e-12,1,Pclo
1.4068076864574783e-16,0.3083008726754247,0.615,0.334,2.9808848068347507e-12,1,Tmem132d
1.6431380821568817e-16,0.3182710039823261,0.81,0.659,3.4816452822822165e-12,1,Tenm4
1.8562338198726494e-16,0.22112287526196472,0.87,0.586,3.933173840928157e-12,1,Nrxn2
1.93773331971116e-16,0.23752100860324432,0.85,0.675,4.105863131135977e-12,1,A230057D06Rik
2.0517916779490861e-16,0.2683554444867787,0.77,0.433,4.347541386406319e-12,1,Rasgef1b
2.135087543594526e-16,0.2937762269733653,0.625,0.284,4.5240369961224415e-12,1,Fstl5
2.3195761892469725e-16,0.2812341919004952,0.67,0.381,4.91494998739541e-12,1,Unc13a
2.4888479410665505e-16,0.2613758138617727,0.805,0.476,5.273619902325914e-12,1,Cdh10
2.644798459696065e-16,0.20324812317670385,0.44,0.14,5.604063456249992e-12,1,Zbtb16
3.14315316896994e-16,0.2323652726173101,0.88,0.696,6.660027249730405e-12,1,Ptprn2
3.428550538638503e-16,0.35735005630450584,0.295,0.056,7.264755736321124e-12,1,Sox10
4.076092146377939e-16,0.21760216322299303,0.745,0.403,8.636831648960215e-12,1,Stmn2
4.514480534803056e-16,0.2501611629701501,0.955,0.8,9.565732805194196e-12,1,Csmd3
5.112419850425057e-16,0.2113153147628275,0.805,0.504,1.0832706421065653e-11,1,Grin2b
5.607554094111227e-16,0.2540148423739826,0.795,0.427,1.188184637001228e-11,1,Tuba1a
7.428166097431914e-16,0.22979197874163554,0.765,0.575,1.573954114384848e-11,1,A330076H08Rik
7.88930748466553e-16,0.2651381261896427,0.685,0.358,1.671665362925779e-11,1,Nrg3os
8.162030145936378e-16,0.2263237816209105,0.88,0.705,1.729452567622459e-11,1,Ptprs
9.277912576336752e-16,0.22844697239082828,0.675,0.349,1.9658968957999946e-11,1,Chd5
1.1210412482974878e-15,0.32758667365277644,0.64,0.325,2.375374301017547e-11,1,Epha3
1.2759836556106213e-15,0.2117830779889268,0.645,0.341,2.7036817678733457e-11,1,Hook1
1.3341594548903295e-15,0.2538211462047014,0.82,0.623,2.826950468967119e-11,1,Pde10a
1.5697968836072968e-15,0.2287904282788434,0.52,0.218,3.326242616675501e-11,1,Slit1
2.0019836905615258e-15,0.2086079158408926,0.615,0.353,4.2420032419308166e-11,1,Osbpl10
2.2921378880715003e-15,0.20368585847388618,0.665,0.371,4.856810971034702e-11,1,Ephb2
4.102206649856763e-15,0.460962592935376,0.34,0.095,8.692165670381496e-11,1,4930588A03Rik
5.0125210111698936e-15,0.24603562345110158,0.395,0.144,1.0621030770567887e-10,1,Gm15584
5.575621768311516e-15,0.21925096559502177,0.83,0.573,1.181418496487527e-10,1,Enox1
7.048484746129487e-15,0.2847154664487028,0.68,0.353,1.4935034328573768e-10,1,Gm20642
8.87263306895616e-15,0.288877035317016,0.755,0.532,1.8800222209811207e-10,1,Epha5
9.48159037629391e-15,0.2650209525387972,0.82,0.446,2.0090541848329166e-10,1,Grik1
9.974498391998059e-15,0.25216680752063547,0.615,0.304,2.1134964642804685e-10,1,Pdzrn4
1.3176512070000581e-14,0.21559523069572017,0.675,0.375,2.791971142512423e-10,1,Kcnk10
1.7879682164415203e-14,0.21597368873261058,0.83,0.547,3.788525853817937e-10,1,Basp1
1.999283084555866e-14,0.3967005099043203,0.54,0.321,4.236280927865425e-10,1,Cntnap5c
2.007266540637815e-14,0.3331691241199567,0.61,0.332,4.2531970729574664e-10,1,Cdh12
2.211588345045816e-14,0.2363578799657326,0.565,0.293,4.686134544317579e-10,1,Pou2f2
2.2536229767808762e-14,0.21185878118127566,0.725,0.386,4.775201725500999e-10,1,Ptprn
2.6173719721557713e-14,0.29376572164977366,0.73,0.524,5.545949471800864e-10,1,Kcnc2
2.629124038829533e-14,0.269439183599161,0.67,0.399,5.570850925875897e-10,1,Elavl2
4.439325279096274e-14,0.21002760075642185,0.625,0.371,9.406486333877095e-10,1,Frmd3
4.757578547408196e-14,0.20347970588447223,0.695,0.435,1.0080833184103226e-9,1,Cyfip2
4.8008340329709506e-14,0.21198220753105235,0.745,0.425,1.0172487232462148e-9,1,Amph
5.499970439297355e-14,0.2666959275669367,0.765,0.539,1.1653887363827165e-9,1,Gpi1
1.0822961953195875e-13,0.2468531035591064,0.915,0.767,2.2932774082626742e-9,1,Cadm1
1.2521567260543759e-13,0.40073197235700864,0.7,0.481,2.653194886836617e-9,1,6030443J06Rik
1.646755332224896e-13,0.2649650032387662,0.695,0.388,3.489309873451332e-9,1,Lrrtm3
2.0948799088590839e-13,0.2865504748056015,0.63,0.317,4.438841038881513e-9,1,Gm32509
4.1267664133210325e-13,0.2003391981730458,0.91,0.718,8.744205353185936e-9,1,Cacna1c
4.1377802795816034e-13,0.22578100966301207,0.85,0.664,8.76754263440546e-9,1,Mical3
6.069507787777004e-13,0.22345477562804517,0.73,0.384,1.2860680051520694e-8,1,Grik3
6.084990470440478e-13,0.23598018975429036,0.68,0.325,1.2893486307816329e-8,1,Ephb1
7.259629556458572e-13,0.20749362411779795,0.445,0.185,1.538242906718007e-8,1,Myt1
1.0326995593566785e-12,0.28642160738915856,0.59,0.323,2.188187096320866e-8,1,Slit3
1.2547057028415075e-12,0.24285043970282993,0.7,0.418,2.6585959137508703e-8,1,Cacna2d1
1.417563524160084e-12,0.3155116585725152,0.795,0.463,3.003675351342802e-8,1,Nfasc
1.4351543590141843e-12,0.2951348388310553,0.82,0.627,3.040948571315155e-8,1,Unc5c
1.7067738051296464e-12,0.21998488601341148,0.7,0.435,3.616483015689208e-8,1,Runx1t1
2.298303152574731e-12,0.3056321631077371,0.515,0.263,4.869874549990598e-8,1,Chrm3
2.3474793366783362e-12,0.20297812935333115,0.67,0.36,4.974073966487727e-8,1,Clvs1
2.714306498810663e-12,0.2021746036644521,0.825,0.614,5.7513440403299135e-8,1,Syn3
2.754675424661035e-12,0.2303589860219002,0.89,0.741,5.8368817573142676e-8,1,Tcf7l2
2.8423623721729578e-12,0.22689290746799196,0.735,0.403,6.02268163039728e-8,1,Car10
4.876050213584173e-12,0.20110915329330237,0.88,0.64,1.0331862797563505e-7,1,Ralyl
4.8941171037774896e-12,0.2674615669863073,0.315,0.121,1.0370144731194122e-7,1,Hcn1
4.904242138828667e-12,0.21970070988048745,0.415,0.159,1.0391598667964062e-7,1,Slc35f4
5.207111956260393e-12,0.2065174796970458,0.82,0.642,1.1033349524120147e-7,1,Stau2
5.2670791957623656e-12,0.20420537832420335,0.48,0.205,1.1160414107900876e-7,1,Chrm2
6.771368337738112e-12,0.2022268268279802,0.65,0.356,1.4347852370833284e-7,1,Rbfox3
7.430816542143653e-12,0.2084746680268298,0.765,0.448,1.5745157171148187e-7,1,Pcdh17
9.234745407265755e-12,0.42795181357113465,0.58,0.315,1.9567502043455408e-7,1,Cmss1
1.5751787134736495e-11,0.26427230154129255,0.55,0.244,3.337646175979316e-7,1,Gm15398
1.6107472470749434e-11,0.2402520474737301,0.265,0.093,3.4130123418270977e-7,1,Vxn
2.120903793226918e-11,0.21798367958588838,0.585,0.269,4.4939830474685164e-7,1,Cpne7
3.313333329442991e-11,0.21598338407485074,0.755,0.515,7.020621991756754e-7,1,D430041D05Rik
3.7188133198091964e-11,0.262147130450329,0.205,0.026,7.879793543343706e-7,1,Bcas1os2
4.15330666291138e-11,0.20684173992639898,0.795,0.528,8.800441488042923e-7,1,Inpp4b
5.90447825799333e-11,0.2664007392981207,0.525,0.328,1.2510998980862066e-6,1,Grin2a
1.9917330010585613e-10,0.21713657257975721,0.705,0.511,4.220283055942986e-6,1,Syt7
