p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
8.073151951105258e-42,0.5580318962911854,0.905,0.332,1.710620166919693e-37,1,Csmd3
8.732935744872804e-42,0.7008299937523732,0.858,0.263,1.8504217549810985e-37,1,Dab1
1.1855041741798718e-41,0.7050786184187459,0.769,0.093,2.5119647946697303e-37,1,Khdrbs2
1.801375409130198e-41,0.7276840837145517,0.751,0.093,3.8169343544059765e-37,1,Gm20754
3.179527767955692e-41,0.6962607250079837,0.743,0.078,6.7371013875213155e-37,1,Zfp804a
1.1438145498956476e-40,0.6694207709839151,0.749,0.093,2.423628649773888e-36,1,Kcnh7
2.0256804507368963e-40,0.646770583337037,0.856,0.249,4.2922143070664096e-36,1,Grin2b
7.784980761814047e-40,0.5969857258864315,0.935,0.576,1.6495595736207783e-35,1,Rbfox1
2.0705628862129267e-39,0.6473885680552234,0.745,0.093,4.3873156995965703e-35,1,Cntn6
4.608340625685968e-39,0.757099519274357,0.739,0.088,9.764612951765998e-35,1,Epha6
1.6813030664373123e-38,0.5607358722621688,0.733,0.093,3.562513067474021e-34,1,Rbfox3
3.3504594371547173e-38,0.5451091253965878,0.905,0.376,7.099288501387131e-34,1,Map1b
3.354090885007982e-38,0.5137172772995872,0.715,0.083,7.106983176243413e-34,1,Srrm3
5.056952637624801e-38,0.5230096129208265,0.85,0.254,1.0715176943863192e-33,1,Mapt
6.169704485934454e-38,0.5158120831400145,0.723,0.083,1.3072986835246515e-33,1,Ptprn
8.037718257624665e-38,0.7493160384958404,0.773,0.102,1.7031121216080904e-33,1,Cdh18
7.376122500645715e-37,0.5270940731815656,0.783,0.132,1.5629265966618205e-32,1,Pak3
1.3212494057315231e-36,0.5196787730105432,0.761,0.117,2.7995953658045246e-32,1,Atp8a2
1.3313868718355337e-36,0.47332934178638447,0.694,0.068,2.8210756427323125e-32,1,Shank1
2.2857793944456723e-36,0.7340520727936523,0.715,0.083,4.843337958890935e-32,1,Nrg3os
3.83069188253078e-36,0.6972463985940699,0.704,0.078,8.116853029894469e-32,1,C130073E24Rik
