p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
6.910758179977302e-9,0.25730008751404115,0.439,0.125,1.4643205507553904e-4,9,Fbxo7
8.142924096794382e-9,0.4556034077328921,0.683,0.255,1.7254041868697615e-4,9,Kcnip3
8.728403007578706e-9,0.4231295955101454,0.829,0.713,1.8494613132758521e-4,9,Fyn
9.36298791971051e-9,0.21664898503561078,0.268,0.021,1.9839235103074598e-4,9,Pllp
1.0374547527771924e-8,0.3361352917230834,0.488,0.385,2.198262875659593e-4,9,Aatk
1.1915631567444857e-8,0.32229022946639824,0.195,0.021,2.5248031728258906e-4,9,1700047M11Rik
1.2571832177224395e-8,0.23061772213631324,0.463,0.261,2.663845520032077e-4,9,Gpr45
1.3598120471970481e-8,0.2968039090565959,0.829,0.448,2.881305746805825e-4,9,Sorcs1
1.671524602755751e-8,0.3543891172480342,0.439,0.185,3.541793480779161e-4,9,Gm15584
1.7869688948729172e-8,0.34841721563897543,0.78,0.558,3.7864083913462243e-4,9,Prkcb
1.80123326272187e-8,0.25400827520482205,0.585,0.352,3.81663316038137e-4,9,Wasf1
1.8345143709992425e-8,0.3281041963000086,0.683,0.341,3.887152500710295e-4,9,Pdzrn4
2.0907004475845207e-8,0.2334327485220038,1,0.878,4.429985178386841e-4,9,Adgrl3
2.206441906261236e-8,0.31845471819756876,0.902,0.735,4.675229755176933e-4,9,Kcnd2
2.886981439870246e-8,0.22351951369940237,0.854,0.664,6.117224972941065e-4,9,Csmd2
2.9507275946093453e-8,0.37810997239362154,0.61,0.336,6.252296700217742e-4,9,Rnf144a
3.0668941883474613e-8,0.4697804993374643,0.78,0.411,6.498442095689436e-4,9,Ust
3.2271628787320936e-8,0.4171737635574982,0.659,0.517,6.838035423745434e-4,9,Cspg5
3.30285270670758e-8,0.32739020133401736,0.732,0.379,6.998414600242691e-4,9,Slc9a9
3.328855847510606e-8,0.44137687762278716,0.122,0.008,7.053512655290223e-4,9,Mobp
3.5418026120417024e-8,0.3235979277476585,0.854,0.803,7.504725554655163e-4,9,Nav3
4.466095235436789e-8,0.2689955779515948,0.537,0.174,9.463209194367012e-4,9,Etv1
5.157983055808772e-8,0.6175164659061556,0.537,0.153,0.0010929250296953207,9,C430049B03Rik
5.244792817939706e-8,0.27144199921288126,0.659,0.294,0.0011113191501932443,9,Sulf2
5.310786011714965e-8,0.313721790386613,0.317,0.196,0.0011253024480222839,9,Cnp
5.458774331479764e-8,0.22797075813323844,0.317,0.054,0.0011566596930972471,9,Rlbp1
5.6678461674274904e-8,0.2968920512108899,0.756,0.489,0.001200959924416211,9,Grik4
5.699344480736428e-8,0.33858906741316236,0.439,0.109,0.0012076341020232416,9,B230217J21Rik
5.870255475036786e-8,0.27919701940812314,0.634,0.243,0.0012438484326055446,9,Plpp4
5.99922787037253e-8,0.4320721618587595,0.683,0.35,0.0012711763934532352,9,Dpyd
9.674633267863299e-8,0.2600477984255125,0.634,0.349,0.002049958043127554,9,Gm26936
1.1503415068393752e-7,0.23412456427724182,0.756,0.462,0.002437458618841952,9,Khdrbs2
1.2426197302223804e-7,0.25973003494048,0.366,0.086,0.002632986946368202,9,9130015G15Rik
1.4859314250363216e-7,0.23202405937780057,0.317,0.072,0.003148540096509462,9,Col9a1
1.7916609698126883e-7,0.32454573152624827,0.512,0.255,0.0037963504289361054,9,Sh3bp4
1.872250852104248e-7,0.31600300055035335,0.805,0.635,0.003967112330523691,9,Arhgap35
2.051525642890231e-7,0.3427890367912223,0.854,0.705,0.004346977684720111,9,Cask
2.642325495464069e-7,0.2607834898941431,0.488,0.165,0.005598823492338816,9,Il1rap
3.0896350611568066e-7,0.31460882417761904,0.805,0.549,0.006546627731085158,9,Plcb1
3.186514781574992e-7,0.380001052356444,0.537,0.257,0.0067519061706792505,9,Col11a1
3.381770842737029e-7,0.291127672899067,0.39,0.087,0.0071656342386754905,9,Rnf43
3.8690618287312377e-7,0.22318134457976113,0.683,0.425,0.00819815510889862,9,Sgk1
4.669281666915465e-7,0.20430408178573656,0.317,0.102,0.009893740924027178,9,Gm26979
5.310585921554235e-7,0.3208672872645264,0.805,0.596,0.011252600509181268,9,Ctnna3
5.40534814855693e-7,0.25010611627056323,0.39,0.148,0.01145339219197728,9,Tmem196
5.418510873083278e-7,0.2771677547069377,0.707,0.271,0.011481282688976158,9,Zfp536
5.729487526665509e-7,0.20399273087996958,0.268,0.064,0.012140211120251546,9,Gm42695
9.010721900736471e-7,0.2817258500264236,0.732,0.407,0.01909281863547051,9,Gng12
1.014365685163375e-6,0.290986438255437,0.585,0.284,0.02149339450292675,9,Vcan
1.0266651349252408e-6,0.2395832887325673,0.927,0.777,0.021754007543930927,9,Agap1
1.3303325033784336e-6,0.24590114502500218,0.634,0.384,0.028188415414085632,9,Mb21d2
1.3613443672525495e-6,0.2362902109681489,0.293,0.023,0.028845525797714273,9,Scrg1
1.4077341986649874e-6,0.23863277859591056,0.561,0.333,0.02982847993551242,9,Ptprr
2.1817131861938676e-6,0.3136139821253587,0.463,0.182,0.04622832070226186,9,Serinc5
2.199159288096282e-6,0.2582040807214103,0.488,0.32,0.04659798615547212,9,Secisbp2l
2.338701719588516e-6,0.26508272942457056,0.829,0.668,0.04955475073636107,9,Ptprt
2.3646158315809635e-6,0.3468238762644309,0.415,0.164,0.050103844855369034,9,2610203C22Rik
2.484911989767905e-6,0.2847026061935318,0.585,0.376,0.05265280015119214,9,Mgll
3.2613151820822886e-6,0.27285809069156364,0.854,0.69,0.06910400739314161,9,Usp24
3.2850580670799016e-6,0.2944605506817736,0.78,0.688,0.06960709538335604,9,Lrch3
3.48186132874965e-6,0.4397465500620336,0.512,0.294,0.07377715969487633,9,Abtb2
3.7642676415763876e-6,0.25427168141965395,0.902,0.823,0.07976106705736208,9,Rev3l
3.935971400238074e-6,0.23209504966939531,0.195,0.009,0.08339929799964456,9,Gm12145
4.563246225280657e-6,0.239620185366076,0.756,0.538,0.09669062426747184,9,Syn2
4.898840990655217e-6,0.2465387328995598,0.439,0.255,0.10380154175099339,9,Nlgn3
5.1180178641811545e-6,0.306891589406748,0.659,0.416,0.10844568052413449,9,Snx25
6.045999919772168e-6,0.22510779080002502,0.585,0.506,0.12810869230005248,9,D630045J12Rik
6.805504966452163e-6,0.3311051302387382,0.805,0.538,0.14420184473415487,9,Lcorl
