p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
1.3844881818289179e-14,0.23947878516967258,0.657,0.251,2.864090701749482e-10,9,Nell1os
1.4768646148296454e-14,0.20144768261316848,1,0.805,3.0551898286980873e-10,9,Dync1i2
1.670648606914685e-14,0.2195085188908002,0.97,0.635,3.4560707731244085e-10,9,Lhfp
1.7944809379530012e-14,0.26369026634202,0.97,0.763,3.7122427163433734e-10,9,Atp2b1
2.3956657095620527e-14,0.22195570237473217,0.791,0.359,4.955913653371019e-10,9,Ccdc136
2.5671494718146958e-14,0.24862080997312885,0.925,0.508,5.310662112343062e-10,9,Cit
3.256804487744783e-14,0.23038429678195382,0.955,0.611,6.737351443797633e-10,9,Cntn6
3.297161649259011e-14,0.26985867903636596,1,0.777,6.820838303822116e-10,9,Snhg11
4.0203157902692544e-14,0.23858713745255622,1,0.781,8.316827275330006e-10,9,Snhg14
5.1211612485636774e-14,0.2070160072653477,0.851,0.4,1.059414627490368e-9,9,Tubb3
1.1782824583799025e-13,0.23735684277250135,0.821,0.388,2.4375129216505045e-9,9,Il1rapl2
1.3672548545537488e-13,0.20565018422748915,1,0.752,2.82844011761534e-9,9,Dscam
1.6189782539483993e-13,0.26143432470981387,0.97,0.833,3.3491803139430535e-9,9,Camk1d
1.891039514067238e-13,0.22695782045671142,0.896,0.53,3.911993442750895e-9,9,5330434G04Rik
2.4797491439524285e-13,0.2047198857696223,0.955,0.803,5.129857054094389e-9,9,Nrcam
4.687169444293104e-13,0.2640701535335237,1,0.888,9.696347429409144e-9,9,Ptprd
7.874149472688617e-13,0.23593721074498247,0.821,0.41,1.6289253014150942e-8,9,Plxna2
1.405406220848165e-12,0.2229478035453436,1,0.769,2.907363849068599e-8,9,Xkr4
1.84100148721342e-12,0.20420937722247168,1,0.821,3.8084797765984015e-8,9,Fgf12
1.966093108129225e-12,0.2180124838054348,0.836,0.473,4.0672568127869276e-8,9,Gtf2ird1
2.2172399672045505e-12,0.20073231578989548,0.881,0.524,4.586804320156054e-8,9,Phactr2
2.4042375690953542e-12,0.219020209992004,0.955,0.582,4.973646259187559e-8,9,Cacna2d1
6.934193815053178e-12,0.21315172278094807,0.836,0.453,1.434476674520051e-7,9,Fstl5
7.868056627945082e-12,0.3286000693994182,0.776,0.413,1.6276648746229992e-7,9,Adarb2
8.042553445169365e-12,0.20000997714756266,0.687,0.311,1.6637630312021864e-7,9,1700111E14Rik
1.4558565300080222e-11,0.20648522668947727,0.94,0.614,3.0117304036275955e-7,9,Cacna1b
